ID bài viết,ID Trang,Tên Trang,Tiêu đề,Loại bài viết,Thời lượng (giây),Thời gian đăng,Nhãn tùy chỉnh,Trạng thái nội dung được tài trợ,Liên kết vĩnh viễn,Ngày,Lượt xem,Số người tiếp cận,Số người tiếp cận từ Bài viết tự nhiên,Số người tiếp cận từ Bài viết đã quảng cáo,Cảm xúc,Bình luận,Lượt chia sẻ,Tổng lượt click,Lượt click vào liên kết,Lượt xem video trong tối thiểu 3 giây,Lượt xem video trong tối thiểu 1 phút,Số Giây xem
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,04/27/2026,200,107,107,0,2,0,0,6,1,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,04/28/2026,133,71,71,0,1,0,0,4,0,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,04/29/2026,96,51,51,0,1,0,0,3,0,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,04/30/2026,77,41,41,0,1,0,0,3,0,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,05/01/2026,57,30,30,0,1,0,0,2,0,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,05/02/2026,35,19,19,0,1,0,0,1,0,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,05/03/2026,31,17,17,0,0,0,0,1,0,0,0,0
8679415069054753,100055500000001,KPIM Bank,Chuẩn bị hồ sơ vay mua nhà cần những gì?,Ảnh,0,04/22/2026 06:45,Q2|Education,,https://www.facebook.com/kpimbank/posts/8679415069054753,05/04/2026,23,12,12,0,0,0,0,1,0,0,0,0
8622841753280954,100055500000001,KPIM Bank,Cách tính khoản trả góp hàng tháng dễ hiểu,Video,176,04/30/2026 06:31,Q2|Education,,https://www.facebook.com/kpimbank/posts/8622841753280954,04/30/2026,772,477,477,0,11,1,1,10,3,429,57,6852
8622841753280954,100055500000001,KPIM Bank,Cách tính khoản trả góp hàng tháng dễ hiểu,Video,176,04/30/2026 06:31,Q2|Education,,https://www.facebook.com/kpimbank/posts/8622841753280954,05/01/2026,649,401,401,0,9,0,1,8,2,360,48,5753
8622841753280954,100055500000001,KPIM Bank,Cách tính khoản trả góp hàng tháng dễ hiểu,Video,176,04/30/2026 06:31,Q2|Education,,https://www.facebook.com/kpimbank/posts/8622841753280954,05/02/2026,373,230,230,0,5,0,1,5,1,207,27,3305
8622841753280954,100055500000001,KPIM Bank,Cách tính khoản trả góp hàng tháng dễ hiểu,Video,176,04/30/2026 06:31,Q2|Education,,https://www.facebook.com/kpimbank/posts/8622841753280954,05/03/2026,333,206,206,0,5,0,1,4,1,185,25,2954
8622841753280954,100055500000001,KPIM Bank,Cách tính khoản trả góp hàng tháng dễ hiểu,Video,176,04/30/2026 06:31,Q2|Education,,https://www.facebook.com/kpimbank/posts/8622841753280954,05/04/2026,198,123,123,0,3,0,0,3,1,110,15,1758
8622841753280954,100055500000001,KPIM Bank,Cách tính khoản trả góp hàng tháng dễ hiểu,Video,176,04/30/2026 06:31,Q2|Education,,https://www.facebook.com/kpimbank/posts/8622841753280954,05/05/2026,170,105,105,0,2,0,0,2,1,95,12,1509
8622841753280954,100055500000001,KPIM Bank,Cách tính khoản trả góp hàng tháng dễ hiểu,Video,176,04/30/2026 06:31,Q2|Education,,https://www.facebook.com/kpimbank/posts/8622841753280954,05/06/2026,118,73,73,0,2,0,0,2,0,65,9,1046
8622841753280954,100055500000001,KPIM Bank,Cách tính khoản trả góp hàng tháng dễ hiểu,Video,176,04/30/2026 06:31,Q2|Education,,https://www.facebook.com/kpimbank/posts/8622841753280954,05/07/2026,73,45,45,0,1,0,0,1,0,41,5,649
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/05/2026,441,272,272,0,4,1,0,19,7,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/06/2026,329,203,203,0,3,0,0,14,5,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/07/2026,223,137,137,0,2,0,0,10,4,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/08/2026,142,87,87,0,2,0,0,6,2,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/09/2026,112,69,69,0,1,0,0,5,2,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/10/2026,72,44,44,0,1,0,0,3,1,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/11/2026,50,31,31,0,1,0,0,2,1,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/12/2026,36,22,22,0,0,0,0,2,1,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/13/2026,27,17,17,0,0,0,0,1,0,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/14/2026,18,11,11,0,0,0,0,1,0,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/15/2026,14,8,8,0,0,0,0,1,0,0,0,0
0234061419836835,100055500000001,KPIM Bank,Ưu đãi mùa mua nhà: miễn phí định giá tài sản,Ảnh,0,05/05/2026 06:40,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0234061419836835,05/16/2026,11,7,7,0,0,0,0,0,0,0,0,0
9595677675060904,100055500000001,KPIM Bank,Ước tính khoản vay trong 1 phút – dùng thử ngay,Liên kết,0,05/08/2026 08:37,Q2|Promo,,https://www.facebook.com/kpimbank/posts/9595677675060904,05/08/2026,626,349,349,0,1,0,0,35,28,0,0,0
9595677675060904,100055500000001,KPIM Bank,Ước tính khoản vay trong 1 phút – dùng thử ngay,Liên kết,0,05/08/2026 08:37,Q2|Promo,,https://www.facebook.com/kpimbank/posts/9595677675060904,05/09/2026,439,245,245,0,1,0,0,24,20,0,0,0
9595677675060904,100055500000001,KPIM Bank,Ước tính khoản vay trong 1 phút – dùng thử ngay,Liên kết,0,05/08/2026 08:37,Q2|Promo,,https://www.facebook.com/kpimbank/posts/9595677675060904,05/10/2026,261,146,146,0,1,0,0,14,12,0,0,0
9595677675060904,100055500000001,KPIM Bank,Ước tính khoản vay trong 1 phút – dùng thử ngay,Liên kết,0,05/08/2026 08:37,Q2|Promo,,https://www.facebook.com/kpimbank/posts/9595677675060904,05/11/2026,230,128,128,0,1,0,0,13,10,0,0,0
9595677675060904,100055500000001,KPIM Bank,Ước tính khoản vay trong 1 phút – dùng thử ngay,Liên kết,0,05/08/2026 08:37,Q2|Promo,,https://www.facebook.com/kpimbank/posts/9595677675060904,05/12/2026,164,92,92,0,0,0,0,9,7,0,0,0
9595677675060904,100055500000001,KPIM Bank,Ước tính khoản vay trong 1 phút – dùng thử ngay,Liên kết,0,05/08/2026 08:37,Q2|Promo,,https://www.facebook.com/kpimbank/posts/9595677675060904,05/13/2026,101,56,56,0,0,0,0,5,5,0,0,0
9595677675060904,100055500000001,KPIM Bank,Ước tính khoản vay trong 1 phút – dùng thử ngay,Liên kết,0,05/08/2026 08:37,Q2|Promo,,https://www.facebook.com/kpimbank/posts/9595677675060904,05/14/2026,72,40,40,0,0,0,0,4,3,0,0,0
9595677675060904,100055500000001,KPIM Bank,Ước tính khoản vay trong 1 phút – dùng thử ngay,Liên kết,0,05/08/2026 08:37,Q2|Promo,,https://www.facebook.com/kpimbank/posts/9595677675060904,05/15/2026,56,31,31,0,0,0,0,3,3,0,0,0
9595677675060904,100055500000001,KPIM Bank,Ước tính khoản vay trong 1 phút – dùng thử ngay,Liên kết,0,05/08/2026 08:37,Q2|Promo,,https://www.facebook.com/kpimbank/posts/9595677675060904,05/16/2026,32,18,18,0,0,0,0,2,1,0,0,0
9595677675060904,100055500000001,KPIM Bank,Ước tính khoản vay trong 1 phút – dùng thử ngay,Liên kết,0,05/08/2026 08:37,Q2|Promo,,https://www.facebook.com/kpimbank/posts/9595677675060904,05/17/2026,28,16,16,0,0,0,0,2,1,0,0,0
9813898273873357,100055500000001,KPIM Bank,Đăng ký vay online và theo dõi hồ sơ trên app,Video,94,05/15/2026 12:54,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9813898273873357,05/15/2026,1723,791,791,0,9,1,1,24,6,890,213,8433
9813898273873357,100055500000001,KPIM Bank,Đăng ký vay online và theo dõi hồ sơ trên app,Video,94,05/15/2026 12:54,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9813898273873357,05/16/2026,1186,545,545,0,6,0,1,17,4,612,147,5806
9813898273873357,100055500000001,KPIM Bank,Đăng ký vay online và theo dõi hồ sơ trên app,Video,94,05/15/2026 12:54,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9813898273873357,05/17/2026,1016,466,466,0,6,0,0,14,4,524,126,4972
9813898273873357,100055500000001,KPIM Bank,Đăng ký vay online và theo dõi hồ sơ trên app,Video,94,05/15/2026 12:54,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9813898273873357,05/18/2026,724,332,332,0,4,0,0,10,3,374,90,3544
9813898273873357,100055500000001,KPIM Bank,Đăng ký vay online và theo dõi hồ sơ trên app,Video,94,05/15/2026 12:54,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9813898273873357,05/19/2026,533,245,245,0,3,0,0,8,2,275,66,2609
9813898273873357,100055500000001,KPIM Bank,Đăng ký vay online và theo dõi hồ sơ trên app,Video,94,05/15/2026 12:54,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9813898273873357,05/20/2026,365,168,168,0,2,0,0,5,1,189,45,1789
9813898273873357,100055500000001,KPIM Bank,Đăng ký vay online và theo dõi hồ sơ trên app,Video,94,05/15/2026 12:54,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9813898273873357,05/21/2026,263,121,121,0,1,0,0,4,1,136,32,1286
9813898273873357,100055500000001,KPIM Bank,Đăng ký vay online và theo dõi hồ sơ trên app,Video,94,05/15/2026 12:54,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9813898273873357,05/22/2026,158,73,73,0,1,0,0,2,1,82,20,774
9813898273873357,100055500000001,KPIM Bank,Đăng ký vay online và theo dõi hồ sơ trên app,Video,94,05/15/2026 12:54,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9813898273873357,05/23/2026,111,51,51,0,1,0,0,2,0,57,14,541
9571240248592113,100055500000001,KPIM Bank,3 bước nộp hồ sơ vay mua nhà 100% online,Thước phim,33,05/20/2026 12:02,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9571240248592113,05/20/2026,2154,1050,1050,0,12,1,1,34,16,819,107,12629
9571240248592113,100055500000001,KPIM Bank,3 bước nộp hồ sơ vay mua nhà 100% online,Thước phim,33,05/20/2026 12:02,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9571240248592113,05/21/2026,1627,794,794,0,9,0,1,25,12,618,81,9542
9571240248592113,100055500000001,KPIM Bank,3 bước nộp hồ sơ vay mua nhà 100% online,Thước phim,33,05/20/2026 12:02,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9571240248592113,05/22/2026,1288,628,628,0,7,0,1,20,10,490,64,7552
9571240248592113,100055500000001,KPIM Bank,3 bước nộp hồ sơ vay mua nhà 100% online,Thước phim,33,05/20/2026 12:02,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9571240248592113,05/23/2026,772,377,377,0,4,0,1,12,6,293,38,4527
9571240248592113,100055500000001,KPIM Bank,3 bước nộp hồ sơ vay mua nhà 100% online,Thước phim,33,05/20/2026 12:02,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9571240248592113,05/24/2026,636,310,310,0,4,0,0,10,5,242,32,3726
9571240248592113,100055500000001,KPIM Bank,3 bước nộp hồ sơ vay mua nhà 100% online,Thước phim,33,05/20/2026 12:02,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9571240248592113,05/25/2026,376,183,183,0,2,0,0,6,3,143,19,2203
9571240248592113,100055500000001,KPIM Bank,3 bước nộp hồ sơ vay mua nhà 100% online,Thước phim,33,05/20/2026 12:02,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9571240248592113,05/26/2026,287,140,140,0,2,0,0,4,2,109,14,1682
9571240248592113,100055500000001,KPIM Bank,3 bước nộp hồ sơ vay mua nhà 100% online,Thước phim,33,05/20/2026 12:02,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9571240248592113,05/27/2026,259,126,126,0,1,0,0,4,2,98,13,1519
9571240248592113,100055500000001,KPIM Bank,3 bước nộp hồ sơ vay mua nhà 100% online,Thước phim,33,05/20/2026 12:02,Q2|HowTo,,https://www.facebook.com/kpimbank/posts/9571240248592113,05/28/2026,163,79,79,0,1,0,0,3,1,62,8,954
8634981203513142,100055500000001,KPIM Bank,Gia đình anh Minh nhận nhà mới sau 3 tuần duyệt vay,Video,107,05/25/2026 11:00,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/8634981203513142,05/25/2026,971,619,619,0,17,1,1,20,6,505,101,6510
8634981203513142,100055500000001,KPIM Bank,Gia đình anh Minh nhận nhà mới sau 3 tuần duyệt vay,Video,107,05/25/2026 11:00,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/8634981203513142,05/26/2026,618,394,394,0,11,1,1,13,4,321,65,4146
8634981203513142,100055500000001,KPIM Bank,Gia đình anh Minh nhận nhà mới sau 3 tuần duyệt vay,Video,107,05/25/2026 11:00,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/8634981203513142,05/27/2026,428,273,273,0,7,1,1,9,3,223,45,2870
8634981203513142,100055500000001,KPIM Bank,Gia đình anh Minh nhận nhà mới sau 3 tuần duyệt vay,Video,107,05/25/2026 11:00,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/8634981203513142,05/28/2026,281,179,179,0,5,1,0,6,2,146,29,1887
8634981203513142,100055500000001,KPIM Bank,Gia đình anh Minh nhận nhà mới sau 3 tuần duyệt vay,Video,107,05/25/2026 11:00,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/8634981203513142,05/29/2026,211,134,134,0,4,0,0,4,1,110,22,1413
8634981203513142,100055500000001,KPIM Bank,Gia đình anh Minh nhận nhà mới sau 3 tuần duyệt vay,Video,107,05/25/2026 11:00,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/8634981203513142,05/30/2026,150,96,96,0,3,0,0,3,1,78,16,1008
8634981203513142,100055500000001,KPIM Bank,Gia đình anh Minh nhận nhà mới sau 3 tuần duyệt vay,Video,107,05/25/2026 11:00,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/8634981203513142,05/31/2026,137,87,87,0,2,0,0,3,1,71,14,920
8634981203513142,100055500000001,KPIM Bank,Gia đình anh Minh nhận nhà mới sau 3 tuần duyệt vay,Video,107,05/25/2026 11:00,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/8634981203513142,06/01/2026,79,51,51,0,1,0,0,2,0,41,8,532
8634981203513142,100055500000001,KPIM Bank,Gia đình anh Minh nhận nhà mới sau 3 tuần duyệt vay,Video,107,05/25/2026 11:00,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/8634981203513142,06/02/2026,53,33,33,0,1,0,0,1,0,27,6,353
8634981203513142,100055500000001,KPIM Bank,Gia đình anh Minh nhận nhà mới sau 3 tuần duyệt vay,Video,107,05/25/2026 11:00,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/8634981203513142,06/03/2026,37,24,24,0,1,0,0,1,0,20,4,251
7121348063197319,100055500000001,KPIM Bank,Hành trình an cư cùng KPIM của khách hàng trẻ,Ảnh,0,05/30/2026 11:08,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/7121348063197319,05/30/2026,807,620,620,0,17,1,2,34,7,0,0,0
7121348063197319,100055500000001,KPIM Bank,Hành trình an cư cùng KPIM của khách hàng trẻ,Ảnh,0,05/30/2026 11:08,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/7121348063197319,05/31/2026,501,384,384,0,10,1,1,21,4,0,0,0
7121348063197319,100055500000001,KPIM Bank,Hành trình an cư cùng KPIM của khách hàng trẻ,Ảnh,0,05/30/2026 11:08,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/7121348063197319,06/01/2026,407,312,312,0,8,1,1,17,4,0,0,0
7121348063197319,100055500000001,KPIM Bank,Hành trình an cư cùng KPIM của khách hàng trẻ,Ảnh,0,05/30/2026 11:08,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/7121348063197319,06/02/2026,295,227,227,0,6,0,1,12,3,0,0,0
7121348063197319,100055500000001,KPIM Bank,Hành trình an cư cùng KPIM của khách hàng trẻ,Ảnh,0,05/30/2026 11:08,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/7121348063197319,06/03/2026,196,150,150,0,4,0,1,8,2,0,0,0
7121348063197319,100055500000001,KPIM Bank,Hành trình an cư cùng KPIM của khách hàng trẻ,Ảnh,0,05/30/2026 11:08,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/7121348063197319,06/04/2026,151,115,115,0,3,0,1,6,1,0,0,0
7121348063197319,100055500000001,KPIM Bank,Hành trình an cư cùng KPIM của khách hàng trẻ,Ảnh,0,05/30/2026 11:08,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/7121348063197319,06/05/2026,101,78,78,0,2,0,0,4,1,0,0,0
7121348063197319,100055500000001,KPIM Bank,Hành trình an cư cùng KPIM của khách hàng trẻ,Ảnh,0,05/30/2026 11:08,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/7121348063197319,06/06/2026,73,56,56,0,2,0,0,3,1,0,0,0
7121348063197319,100055500000001,KPIM Bank,Hành trình an cư cùng KPIM của khách hàng trẻ,Ảnh,0,05/30/2026 11:08,Q2|Testimonial,,https://www.facebook.com/kpimbank/posts/7121348063197319,06/07/2026,47,36,36,0,1,0,0,2,0,0,0,0
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/05/2026,1993,1128,1128,0,22,1,3,43,29,942,141,12444
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/06/2026,1336,756,756,0,15,1,2,29,20,631,94,8339
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/07/2026,1051,595,595,0,11,1,2,23,15,497,74,6563
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/08/2026,653,369,369,0,7,0,1,14,10,309,46,4075
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/09/2026,411,233,233,0,5,0,1,9,6,194,29,2567
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/10/2026,310,175,175,0,3,0,1,7,5,146,22,1934
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/11/2026,214,121,121,0,2,0,0,5,3,101,15,1336
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/12/2026,162,91,91,0,2,0,0,3,2,77,11,1011
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/13/2026,129,73,73,0,1,0,0,3,2,61,9,805
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/14/2026,95,54,54,0,1,0,0,2,1,45,7,593
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/15/2026,69,39,39,0,1,0,0,1,1,33,5,431
0226645623268620,100055500000001,KPIM Bank,Lãi suất ưu đãi cố định 24 tháng – đăng ký sớm,Thước phim,22,06/05/2026 20:58,Q2|Promo,,https://www.facebook.com/kpimbank/posts/0226645623268620,06/16/2026,41,23,23,0,0,0,0,1,1,19,3,253
7832522224335881,100055500000001,KPIM Bank,"Trả nợ linh hoạt, tất toán trước hạn phí thấp",Ảnh,0,06/11/2026 19:23,Q2|Product,,https://www.facebook.com/kpimbank/posts/7832522224335881,06/11/2026,951,544,544,0,5,1,1,27,4,0,0,0
7832522224335881,100055500000001,KPIM Bank,"Trả nợ linh hoạt, tất toán trước hạn phí thấp",Ảnh,0,06/11/2026 19:23,Q2|Product,,https://www.facebook.com/kpimbank/posts/7832522224335881,06/12/2026,645,369,369,0,4,0,1,19,3,0,0,0
7832522224335881,100055500000001,KPIM Bank,"Trả nợ linh hoạt, tất toán trước hạn phí thấp",Ảnh,0,06/11/2026 19:23,Q2|Product,,https://www.facebook.com/kpimbank/posts/7832522224335881,06/13/2026,515,294,294,0,3,0,1,15,2,0,0,0
7832522224335881,100055500000001,KPIM Bank,"Trả nợ linh hoạt, tất toán trước hạn phí thấp",Ảnh,0,06/11/2026 19:23,Q2|Product,,https://www.facebook.com/kpimbank/posts/7832522224335881,06/14/2026,336,192,192,0,2,0,0,10,2,0,0,0
7832522224335881,100055500000001,KPIM Bank,"Trả nợ linh hoạt, tất toán trước hạn phí thấp",Ảnh,0,06/11/2026 19:23,Q2|Product,,https://www.facebook.com/kpimbank/posts/7832522224335881,06/15/2026,239,136,136,0,1,0,0,7,1,0,0,0
7832522224335881,100055500000001,KPIM Bank,"Trả nợ linh hoạt, tất toán trước hạn phí thấp",Ảnh,0,06/11/2026 19:23,Q2|Product,,https://www.facebook.com/kpimbank/posts/7832522224335881,06/16/2026,190,108,108,0,1,0,0,5,1,0,0,0
7832522224335881,100055500000001,KPIM Bank,"Trả nợ linh hoạt, tất toán trước hạn phí thấp",Ảnh,0,06/11/2026 19:23,Q2|Product,,https://www.facebook.com/kpimbank/posts/7832522224335881,06/17/2026,108,62,62,0,1,0,0,3,1,0,0,0
7832522224335881,100055500000001,KPIM Bank,"Trả nợ linh hoạt, tất toán trước hạn phí thấp",Ảnh,0,06/11/2026 19:23,Q2|Product,,https://www.facebook.com/kpimbank/posts/7832522224335881,06/18/2026,98,56,56,0,1,0,0,3,0,0,0,0
7832522224335881,100055500000001,KPIM Bank,"Trả nợ linh hoạt, tất toán trước hạn phí thấp",Ảnh,0,06/11/2026 19:23,Q2|Product,,https://www.facebook.com/kpimbank/posts/7832522224335881,06/19/2026,57,33,33,0,0,0,0,2,0,0,0,0
8696209086327502,100055500000001,KPIM Bank,5 sai lầm khi vay mua nhà lần đầu,Thước phim,32,06/15/2026 08:07,Q2|Education,,https://www.facebook.com/kpimbank/posts/8696209086327502,06/15/2026,2015,1115,1115,0,23,1,3,30,10,1040,234,19129
8696209086327502,100055500000001,KPIM Bank,5 sai lầm khi vay mua nhà lần đầu,Thước phim,32,06/15/2026 08:07,Q2|Education,,https://www.facebook.com/kpimbank/posts/8696209086327502,06/16/2026,1483,820,820,0,17,1,2,22,7,766,172,14079
8696209086327502,100055500000001,KPIM Bank,5 sai lầm khi vay mua nhà lần đầu,Thước phim,32,06/15/2026 08:07,Q2|Education,,https://www.facebook.com/kpimbank/posts/8696209086327502,06/17/2026,997,552,552,0,11,1,2,15,5,515,116,9469
8696209086327502,100055500000001,KPIM Bank,5 sai lầm khi vay mua nhà lần đầu,Thước phim,32,06/15/2026 08:07,Q2|Education,,https://www.facebook.com/kpimbank/posts/8696209086327502,06/18/2026,849,470,470,0,10,1,1,13,4,438,99,8064
8696209086327502,100055500000001,KPIM Bank,5 sai lầm khi vay mua nhà lần đầu,Thước phim,32,06/15/2026 08:07,Q2|Education,,https://www.facebook.com/kpimbank/posts/8696209086327502,06/19/2026,539,298,298,0,6,0,1,8,3,278,62,5118
8696209086327502,100055500000001,KPIM Bank,5 sai lầm khi vay mua nhà lần đầu,Thước phim,32,06/15/2026 08:07,Q2|Education,,https://www.facebook.com/kpimbank/posts/8696209086327502,06/20/2026,385,213,213,0,4,0,1,6,2,199,45,3657
