post_id,campaign_id,cta_type,cta_link,landing_page,lead_id,lead_source,lead_created_at
P-Q2-12,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-12,/lp/cmp-2026-q2,SIB-00520,social_inbox,2026-06-05 22:27:00
P-Q2-12,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-12,/lp/cmp-2026-q2,WEB-00515,website,2026-06-13 19:14:00
P-Q2-12,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-12,/lp/cmp-2026-q2,WEB-00517,website,2026-06-18 19:53:00
P-Q2-12,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-12,/lp/cmp-2026-q2,WEB-00518,website,2026-06-06 16:57:00
P-Q2-12,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-12,/lp/cmp-2026-q2,WEB-00519,website,2026-06-16 19:00:00
P-Q2-12,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-12,/lp/cmp-2026-q2,WEB-00522,website,2026-06-17 19:49:00
P-Q2-13,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-13,/lp/cmp-2026-q2,APP-00524,app,2026-06-11 21:30:00
P-Q2-13,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-13,/lp/cmp-2026-q2,FRM-00525,form,2026-06-19 19:21:00
P-Q2-13,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-13,/lp/cmp-2026-q2,FRM-00530,form,2026-06-28 20:15:00
P-Q2-13,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-13,/lp/cmp-2026-q2,FRM-00532,form,2026-06-22 20:45:00
P-Q2-13,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-13,/lp/cmp-2026-q2,SIB-00529,social_inbox,2026-07-01 22:40:00
P-Q2-13,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-13,/lp/cmp-2026-q2,WEB-00523,website,2026-06-19 21:50:00
P-Q2-13,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-13,/lp/cmp-2026-q2,WEB-00526,website,2026-06-17 13:36:00
P-Q2-13,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-13,/lp/cmp-2026-q2,WEB-00527,website,2026-06-12 07:20:00
P-Q2-13,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-13,/lp/cmp-2026-q2,WEB-00528,website,2026-06-23 18:47:00
P-Q2-13,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-13,/lp/cmp-2026-q2,WEB-00531,website,2026-06-13 18:31:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,APP-00537,app,2026-06-30 08:19:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,APP-00542,app,2026-06-21 09:50:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,APP-00549,app,2026-06-23 11:12:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,APP-00550,app,2026-06-26 08:59:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,APP-00553,app,2026-07-02 09:24:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,APP-00555,app,2026-07-02 16:54:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,APP-00557,app,2026-07-06 17:41:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,FRM-00533,form,2026-06-25 08:33:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,FRM-00535,form,2026-06-20 12:35:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,FRM-00544,form,2026-06-27 10:18:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,FRM-00547,form,2026-07-06 12:35:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,QR-00536,qr_event,2026-06-25 17:03:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,QR-00545,qr_event,2026-07-06 15:01:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,QR-00551,qr_event,2026-06-29 07:48:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,QR-00554,qr_event,2026-07-05 07:14:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,QR-00556,qr_event,2026-06-25 09:02:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,SIB-00539,social_inbox,2026-06-30 20:29:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,SIB-00540,social_inbox,2026-06-17 22:56:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,SIB-00543,social_inbox,2026-06-15 15:57:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,SIB-00558,social_inbox,2026-07-04 18:45:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,WEB-00534,website,2026-06-26 16:18:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,WEB-00538,website,2026-06-20 16:47:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,WEB-00541,website,2026-07-06 13:44:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,WEB-00546,website,2026-07-06 13:46:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,WEB-00548,website,2026-06-16 19:54:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,WEB-00552,website,2026-07-06 11:29:00
P-Q2-14,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-14,/lp/cmp-2026-q2,WEB-00559,website,2026-06-22 20:18:00
P-Q2-15,CMP-2026-Q2,none,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-15,/lp/cmp-2026-q2,APP-00560,app,2026-07-05 17:55:00
P-Q2-15,CMP-2026-Q2,none,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-15,/lp/cmp-2026-q2,WEB-00561,website,2026-07-08 21:08:00
P-Q2-16,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-16,/lp/cmp-2026-q2,,,
P-Q2-17,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-17,/lp/cmp-2026-q2,,,
P-Q2-18,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-18,/lp/cmp-2026-q2,,,
P-Q2-19,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-19,/lp/cmp-2026-q2,,,
P-Q2-20,CMP-2026-Q2,comment,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-20,/lp/cmp-2026-q2,,,
P-Q2-22,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-22,/lp/cmp-2026-q2,,,
P-Q2-23,CMP-2026-Q2,link_click,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-23,/lp/cmp-2026-q2,,,
P-Q2-24,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-24,/lp/cmp-2026-q2,,,
P-Q2-25,CMP-2026-Q2,register,https://kpimbank.example/lp/cmp-2026-q2?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q2&utm_content=P-Q2-25,/lp/cmp-2026-q2,,,
P-Q3-01,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-01,/lp/cmp-2026-q3,APP-00566,app,2026-07-27 08:22:00
P-Q3-01,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-01,/lp/cmp-2026-q3,FRM-00563,form,2026-07-09 08:00:00
P-Q3-01,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-01,/lp/cmp-2026-q3,FRM-00567,form,2026-07-14 19:41:00
P-Q3-01,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-01,/lp/cmp-2026-q3,HL-00562,hotline,2026-07-06 19:04:00
P-Q3-01,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-01,/lp/cmp-2026-q3,HL-00568,hotline,2026-07-21 11:37:00
P-Q3-01,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-01,/lp/cmp-2026-q3,SIB-00564,social_inbox,2026-07-07 18:35:00
P-Q3-01,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-01,/lp/cmp-2026-q3,WEB-00565,website,2026-07-27 15:23:00
P-Q3-01,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-01,/lp/cmp-2026-q3,WEB-00569,website,2026-07-09 19:48:00
P-Q3-01,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-01,/lp/cmp-2026-q3,WEB-00570,website,2026-07-26 16:53:00
P-Q3-02,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-02,/lp/cmp-2026-q3,FRM-00573,form,2026-07-17 20:00:00
P-Q3-02,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-02,/lp/cmp-2026-q3,FRM-00574,form,2026-07-17 16:14:00
P-Q3-02,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-02,/lp/cmp-2026-q3,FRM-00577,form,2026-07-17 16:07:00
P-Q3-02,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-02,/lp/cmp-2026-q3,QR-00571,qr_event,2026-07-26 18:23:00
P-Q3-02,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-02,/lp/cmp-2026-q3,SIB-00572,social_inbox,2026-07-24 14:50:00
P-Q3-02,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-02,/lp/cmp-2026-q3,SIB-00575,social_inbox,2026-07-17 07:01:00
P-Q3-02,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-02,/lp/cmp-2026-q3,WEB-00576,website,2026-07-18 19:25:00
P-Q3-02,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-02,/lp/cmp-2026-q3,WEB-00578,website,2026-07-18 22:57:00
P-Q3-03,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-03,/lp/cmp-2026-q3,APP-00579,app,2026-07-27 21:01:00
P-Q3-03,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-03,/lp/cmp-2026-q3,APP-00583,app,2026-08-02 07:00:00
P-Q3-03,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-03,/lp/cmp-2026-q3,APP-00587,app,2026-07-30 14:18:00
P-Q3-03,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-03,/lp/cmp-2026-q3,FRM-00580,form,2026-08-03 20:40:00
P-Q3-03,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-03,/lp/cmp-2026-q3,FRM-00582,form,2026-08-03 21:09:00
P-Q3-03,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-03,/lp/cmp-2026-q3,FRM-00584,form,2026-08-06 11:28:00
P-Q3-03,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-03,/lp/cmp-2026-q3,FRM-00585,form,2026-08-01 10:12:00
P-Q3-03,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-03,/lp/cmp-2026-q3,QR-00581,qr_event,2026-08-02 17:03:00
P-Q3-03,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-03,/lp/cmp-2026-q3,WEB-00586,website,2026-07-19 11:12:00
P-Q3-04,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-04,/lp/cmp-2026-q3,APP-00590,app,2026-07-29 07:27:00
P-Q3-04,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-04,/lp/cmp-2026-q3,APP-00591,app,2026-07-28 09:13:00
P-Q3-04,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-04,/lp/cmp-2026-q3,FRM-00588,form,2026-08-03 15:14:00
P-Q3-04,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-04,/lp/cmp-2026-q3,FRM-00594,form,2026-07-24 15:18:00
P-Q3-04,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-04,/lp/cmp-2026-q3,FRM-05618,form,2026-07-29 19:13:00
P-Q3-04,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-04,/lp/cmp-2026-q3,SIB-00589,social_inbox,2026-08-08 18:03:00
P-Q3-04,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-04,/lp/cmp-2026-q3,WEB-00592,website,2026-07-25 17:02:00
P-Q3-04,CMP-2026-Q3,link_click,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-04,/lp/cmp-2026-q3,WEB-00593,website,2026-08-14 19:42:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,APP-00603,app,2026-08-08 20:28:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,APP-05636,app,2026-08-18 04:57:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,FRM-00596,form,2026-07-28 16:10:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,FRM-00597,form,2026-08-15 15:48:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,FRM-00599,form,2026-08-03 11:35:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,FRM-00604,form,2026-08-17 08:57:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,FRM-00605,form,2026-08-11 11:09:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,FRM-00606,form,2026-08-18 13:04:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,QR-00600,qr_event,2026-08-14 09:18:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,QR-00601,qr_event,2026-08-01 12:52:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,SIB-00595,social_inbox,2026-08-18 09:21:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,SIB-00602,social_inbox,2026-08-01 19:26:00
P-Q3-05,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-05,/lp/cmp-2026-q3,WEB-00598,website,2026-08-17 21:10:00
P-Q3-06,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-06,/lp/cmp-2026-q3,APP-00617,app,2026-08-23 19:35:00
P-Q3-06,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-06,/lp/cmp-2026-q3,APP-00619,app,2026-08-04 14:10:00
P-Q3-06,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-06,/lp/cmp-2026-q3,APP-00623,app,2026-08-22 19:54:00
P-Q3-06,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-06,/lp/cmp-2026-q3,APP-00627,app,2026-08-18 16:31:00
P-Q3-06,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-06,/lp/cmp-2026-q3,FRM-00607,form,2026-08-19 11:41:00
P-Q3-06,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-06,/lp/cmp-2026-q3,FRM-00608,form,2026-08-03 22:48:00
P-Q3-06,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-06,/lp/cmp-2026-q3,FRM-00614,form,2026-08-12 16:33:00
P-Q3-06,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-06,/lp/cmp-2026-q3,FRM-00615,form,2026-08-10 17:11:00
P-Q3-06,CMP-2026-Q3,register,https://kpimbank.example/lp/cmp-2026-q3?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q3&utm_content=P-Q3-06,/lp/cmp-2026-q3,FRM-00616,form,2026-08-22 10:09:00
